terms,pos,type,count
내려와야,Verb,조국,1
내리는,Verb,김경한,1
내릴,Verb,김승규,1
내밀어,Verb,황교안,1
내용,Noun,황교안,1
낸,Verb,황교안,1
낼,Noun,김현웅,1
냈습니다,Verb,김승규,1
냈습니다,Verb,황교안,1
너그러이,Adjective,김성호,1
너무,Adverb,강금실,1
너무,Adverb,박상기,1
너무나,Adverb,김경한,1
너무도,Adverb,조국,1
넘게,Verb,김경한,2
넘기고,Verb,조국,1
넘을,Verb,황교안,1
넘치,Adjective,김승규,1
네,Noun,김경한,2
네트워킹,Noun,강금실,1
년,Noun,김경한,1
노,Noun,김성호,1
노고,Noun,김성호,1
노고,Noun,김현웅,1
노고,Noun,이귀남,1
노고,Noun,황교안,1
노래,Noun,이귀남,1
노력,Noun,강금실,1
노력,Noun,김경한,2
노력,Noun,김성호,5
노력,Noun,김승규,3
노력,Noun,김현웅,1
노력,Noun,박상기,1
노력,Noun,이귀남,1
노력,Noun,정성진,1
노력,Noun,천정배,6
노력,Noun,황교안,9
녹여,Verb,강금실,1
논의,Noun,김승규,1
논의,Noun,박상기,1
놀라지,Verb,김성호,1
높습니다,Adjective,천정배,1
높은,Adjective,김경한,1
높은,Adjective,김성호,1
높은,Adjective,천정배,1
높이,Noun,김경한,1
높이기,Verb,정성진,1
놓고,Verb,김성호,1
누구,Noun,김성호,3
누구,Noun,정성진,1
누리,Noun,김성호,1
누리면서,Verb,강금실,1
누릴,Verb,김성호,1
누릴,Verb,황교안,1
누비,Noun,김경한,1
눈,Noun,정성진,1
눈높이,Noun,이귀남,1
눈물,Noun,천정배,1
눈부신,Adjective,김승규,1
느끼게,Verb,김성호,1
느끼게,Verb,이귀남,1
느끼지,Verb,김경한,1
느낀,Verb,김성호,1
느낄,Verb,김경한,1
느낄,Verb,박상기,1
느낄,Verb,정성진,1
느낄,Verb,천정배,1
느낌,Noun,강금실,1
느낍니다,Verb,김성호,1
는,Josa,강금실,10
는,Josa,권재진,3
는,Josa,김경한,15
는,Josa,김성호,11
는,Josa,김승규,17
는,Josa,김현웅,2
는,Josa,박상기,6
는,Josa,이귀남,1
는,Josa,정성진,4
는,Josa,조국,7
는,Josa,천정배,12
는,Josa,황교안,7
는,Verb,김경한,3
는,Verb,김성호,1
는,Verb,천정배,1
늘,Noun,박상기,1
늘,Noun,천정배,1
늘어,Verb,천정배,1
능력,Noun,김성호,1
능력,Noun,정성진,1
늦더위,Noun,정성진,1
니,Josa,강금실,1
니,Noun,박상기,1
님,Suffix,강금실,1
님,Suffix,이귀남,2
님,Suffix,정성진,2
님,Suffix,조국,1
다,Adverb,강금실,4
다,Adverb,김승규,2
다,Adverb,조국,2
다,Adverb,천정배,1
다,Adverb,황교안,3
다,Josa,강금실,2
다,Josa,박상기,1
다,Josa,조국,1
다,Josa,천정배,1
다,Josa,황교안,1
다,Noun,조국,1
다가온,Verb,김성호,1
다녔습니다,Verb,김경한,1
다니다,Verb,김성호,1
다닐,Verb,김승규,1
다른,Noun,김경한,2
다른,Noun,김성호,1
다른,Noun,천정배,1
다른,Noun,황교안,2
다만,Noun,김경한,1
다만,Noun,김성호,1
다문화,Noun,김경한,1
다섯,Noun,김경한,1
다소,Noun,김성호,1
다시,Noun,강금실,7
다시,Noun,김승규,1
다시,Noun,김현웅,2
다시,Noun,박상기,2
다시,Noun,황교안,1
다양한,Adjective,황교안,1
다음,Noun,김경한,1
다음,Noun,김성호,1
다음,Noun,천정배,1
다음,Noun,황교안,1
다짐,Noun,천정배,1
다짐,Noun,황교안,2
다치고,Verb,조국,1
다해,Noun,김성호,1
다해,Noun,김현웅,1
다해,Noun,박상기,1
다해,Noun,조국,1
다해,Noun,황교안,3
다행,Noun,이귀남,1
다행히도,Adjective,정성진,1
닦아주기,Verb,천정배,1
단,Noun,조국,1
단계,Noun,천정배,1
단단히,Adjective,김현웅,1
단테,Noun,이귀남,1
달,Noun,조국,1
달라,Noun,김성호,1
달라져도,Verb,김승규,1
달라졌다는,Verb,천정배,1
달려왔습니다,Verb,황교안,1
담당자,Noun,황교안,1
담아,Verb,정성진,1
담아내고자,Verb,천정배,1
답,Noun,강금실,3
당,Modifier,조국,2
당당하고,Adjective,김성호,1
당부,Noun,김성호,1
당부,Noun,김승규,1
당부,Noun,김현웅,1
당부,Noun,박상기,2
당부,Noun,황교안,1
당시,Noun,박상기,1
당신,Noun,김경한,1
당연한,Adjective,박상기,1
당장,Noun,김경한,1
닿는,Verb,김경한,1
대,Suffix,천정배,1
대,Verb,황교안,1
대가,Noun,김성호,1
대과,Noun,이귀남,1
대과,Noun,황교안,1
대로,Josa,김경한,1
대립,Noun,정성진,1
대상,Noun,김경한,1
대응,Noun,황교안,2
대장부,Noun,김성호,2
대처,Noun,황교안,1
대통령,Noun,김경한,1
대통령,Noun,김성호,1
대통령,Noun,조국,2
대폭,Noun,김경한,1
대표,Noun,박상기,1
대표,Noun,이귀남,1
대하,Noun,김경한,3
대하,Noun,김성호,2
대하,Noun,천정배,1
대한,Noun,강금실,1
대한,Noun,김경한,1
대한,Noun,김성호,2
대한,Noun,김현웅,1
대한,Noun,박상기,1
대한,Noun,천정배,4
대한,Noun,황교안,1
대한민국,Noun,황교안,2
대해,Noun,강금실,3
대해,Noun,황교안,2
더,Noun,권재진,1
더,Noun,김경한,3
더,Noun,김현웅,1
더,Noun,박상기,1
더,Noun,조국,4
더,Noun,천정배,3
더,Noun,황교안,1
더러,Noun,김성호,1
더러운,Adjective,김성호,1
더욱,Noun,김경한,5
더욱,Noun,김성호,1
더욱,Noun,김현웅,1
더욱,Noun,천정배,2
더욱,Noun,황교안,3
덕,Noun,권재진,1
덕목,Noun,김성호,1
덕분,Noun,김경한,1
덕분,Noun,김승규,2
덕분,Noun,조국,1
데,Noun,황교안,3
데도,Eomi,황교안,1
데이비드,Noun,김성호,1
도,Josa,강금실,6
도,Josa,김경한,5
도,Josa,김성호,13
도,Josa,김승규,2
도,Josa,김현웅,2
도,Josa,이귀남,2
도,Josa,조국,2
도,Josa,천정배,5
도,Josa,황교안,7
도,Noun,김경한,1
도,Noun,김성호,1
도,Noun,정성진,1
도달,Noun,김승규,1
도도한,Adjective,조국,1
도리,Noun,조국,1
도와주고,Verb,김승규,1
도와주고,Verb,김현웅,1
도와주신,Verb,박상기,1
도와주신,Verb,이귀남,1
도와주신,Verb,정성진,1
도와주신,Verb,황교안,1
도울,Noun,천정배,1
도움,Noun,권재진,1
도움,Noun,김경한,1
도움,Noun,황교안,2
도입,Noun,천정배,1
도전,Noun,김승규,1
도전,Noun,황교안,1
도처,Noun,김경한,1
독립,Noun,김승규,6
돌아가,Verb,김성호,1
돌아가는,Verb,박상기,1
돌아가서,Verb,천정배,1
돌아갑니다,Verb,조국,1
돌아보게,Verb,황교안,1
돕는,Verb,김경한,1
돕는,Verb,황교안,2
동고동락,Noun,박상기,1
동시,Noun,김경한,1
동시,Noun,천정배,2
동안,Noun,김경한,1
동안,Noun,김성호,1
동안,Noun,김승규,2
동안,Noun,김현웅,4
동안,Noun,박상기,4
동안,Noun,조국,2
동안,Noun,천정배,2
동안,Noun,황교안,1
동영상,Noun,이귀남,1
동의,Noun,강금실,2
동인,Noun,김승규,1
동참,Noun,박상기,1
동포,Noun,천정배,1
동행,Noun,김경한,1
됐습니다,Verb,조국,1
되,Verb,김경한,1
되거나,Verb,황교안,1
되고,Verb,강금실,2
되고,Verb,김경한,1
되고,Verb,김성호,2
되고,Verb,천정배,1
되고,Verb,황교안,2
되기,Verb,김경한,1
되기,Verb,천정배,1
되는,Verb,김성호,2
되는,Verb,김승규,1
되니,Verb,이귀남,1
되도록,Verb,김성호,1
되도록,Verb,천정배,1
되돌아가고,Verb,김경한,1
되돌아보고,Verb,김현웅,1
되돌아보는,Verb,박상기,1
되돌아보았습니다,Verb,김성호,1
되며,Verb,김성호,1
되살리는,Verb,권재진,1
되새겼습니다,Verb,김성호,1
되어,Verb,김경한,2
되어,Verb,김현웅,2
되어,Verb,조국,1
되어,Verb,천정배,1
되어,Verb,황교안,2
되어서,Verb,강금실,2
되어서는,Verb,김성호,1
되어서는,Verb,천정배,1
되어야,Verb,김경한,3
되어야,Verb,김성호,2
되어야,Verb,김승규,1
되어야,Verb,박상기,3
되어야,Verb,정성진,2
되어야,Verb,천정배,1
되어야만,Verb,김경한,1
되었다고,Verb,김승규,1
되었다는,Verb,강금실,1
되었던,Verb,천정배,1
되었습니다,Verb,김경한,2
되었습니다,Verb,김성호,3
되었습니다,Verb,정성진,1
되었습니다,Verb,조국,2
되었습니다,Verb,천정배,1
되지만,Verb,강금실,1
되지만,Verb,김승규,1
된,Verb,김경한,1
된,Verb,김성호,6
된,Verb,김승규,3
된,Verb,김현웅,1
된,Verb,박상기,2
된,Verb,정성진,1
된,Verb,조국,1
된,Verb,천정배,1
된,Verb,황교안,1
된다고,Verb,조국,1
될,Verb,김경한,2
될,Verb,김성호,1
될,Verb,김승규,2
될,Verb,김현웅,1
될,Verb,이귀남,1
될,Verb,천정배,1
될,Verb,황교안,1
됩니다,Verb,강금실,1
됩니다,Verb,김성호,2
됩니다,Verb,이귀남,1
됩니다,Verb,황교안,1
두,Noun,김성호,1
두,Noun,김승규,1
두,Noun,황교안,1
두고,Verb,김경한,1
두고,Verb,김현웅,1
두고,Verb,박상기,1
두고,Verb,천정배,1
두려워,Adjective,김성호,1
두루,Noun,이귀남,1
두서,Noun,강금실,2
두지,Verb,김성호,1
두텁고,Adjective,이귀남,1
두텁고,Adjective,정성진,1
둔,Verb,천정배,1
둘째,Noun,김승규,1
뒤,Noun,김현웅,1
뒷모습,Noun,김경한,1
뒷받침,Noun,김승규,1
드러내고,Verb,강금실,1
드려,Verb,조국,1
드렸습니다,Verb,강금실,1
드리게,Verb,김성호,1
드리고,Verb,강금실,2
드리고,Verb,황교안,1
드리고자,Verb,김경한,1
드리고자,Verb,김승규,1
드리고자,Verb,황교안,2
드리나,Verb,강금실,1
드리는,Verb,정성진,1
드린,Verb,천정배,1
드립니다,Verb,강금실,6
드립니다,Verb,김경한,1
드립니다,Verb,김성호,1
드립니다,Verb,김승규,1
드립니다,Verb,김현웅,2
드립니다,Verb,박상기,3
드립니다,Verb,이귀남,1
드립니다,Verb,조국,1
드립니다,Verb,천정배,2
드립니다,Verb,황교안,1
든,Josa,김성호,2
든든하게,Adjective,김승규,1
든든하고,Adjective,정성진,1
든든한,Adjective,천정배,1
듣기,Noun,천정배,1
들,Suffix,강금실,10
들,Suffix,김경한,16
들,Suffix,김성호,12
들,Suffix,김승규,5
들,Suffix,김현웅,7
들,Suffix,박상기,3
들,Suffix,이귀남,6
들,Suffix,정성진,1
들,Suffix,조국,10
들,Suffix,천정배,10
들,Suffix,황교안,15
들,Verb,강금실,1
들고,Verb,김성호,1
들께,Verb,강금실,1
들께도,Verb,권재진,1
들면,Verb,정성진,1
들어,Verb,김현웅,1
들어온,Verb,김성호,1
들어주셔서,Verb,강금실,1
들었던,Verb,김승규,1
들었던,Verb,황교안,1
들여놓을,Verb,김성호,1
들여다,Verb,강금실,1
들으며,Verb,정성진,1
들이었습니다,Verb,김경한,1
들이었습니다,Verb,김성호,1
듭니,Noun,강금실,2
듭니,Noun,천정배,1
듯,Noun,강금실,2
듯,Noun,정성진,1
등,Noun,김경한,2
등,Noun,김성호,1
등,Noun,김현웅,1
등,Noun,박상기,2
등,Noun,이귀남,1
등,Noun,조국,1
등,Noun,천정배,3
등,Noun,황교안,4
딛고,Verb,김승규,1
딛고,Verb,조국,1
따뜻한,Adjective,강금실,3
따뜻한,Adjective,김경한,1
따뜻한,Adjective,김현웅,1
따뜻한,Adjective,황교안,4
따뜻함을,Adjective,황교안,1
따뜻했던,Adjective,정성진,1
따라,Verb,김경한,1
따라,Verb,김성호,1
따라,Verb,이귀남,1
따라,Verb,황교안,1
따라가지,Verb,이귀남,1
따라주신,Verb,천정배,1
따르고,Verb,김성호,1
따른,Verb,황교안,1
따름,Noun,김경한,1
딱히,Adjective,강금실,1
땀,Noun,김경한,1
땅,Noun,김현웅,1
때,Noun,강금실,2
때,Noun,김경한,1
때,Noun,김성호,7
때,Noun,김승규,5
때,Noun,정성진,1
때,Noun,천정배,1
때,Noun,황교안,2
때로는,Noun,강금실,2
때로는,Noun,김성호,2
때로는,Noun,김승규,1
때문,Noun,김성호,4
때문,Noun,박상기,3
때문,Noun,조국,1
떠나게,Verb,강금실,2
떠나게,Verb,김경한,1
떠나게,Verb,김현웅,1
떠나고자,Verb,김승규,1
떠나고자,Verb,정성진,1
떠나는,Verb,강금실,1
떠나는,Verb,권재진,3
떠나는,Verb,김경한,3
떠나는,Verb,김성호,1
떠나는,Verb,김승규,1
떠나더라도,Verb,김성호,1
떠나려,Verb,김현웅,1
떠나며,Verb,황교안,1
떠나면서,Verb,강금실,2
떠나야,Verb,김성호,1
떠나야,Verb,천정배,1
떠나지만,Verb,김승규,1
떠나지만,Verb,김현웅,1
떠나지만,Verb,황교안,1
떠날,Verb,강금실,2
떠날,Verb,김승규,1
떠날,Verb,정성진,1
떠납니다,Verb,권재진,1
떠납니다,Verb,김현웅,1
떠납니다,Verb,박상기,1
떠오릅니다,Verb,김현웅,1
떨어지지,Verb,김현웅,1
떳떳한,Adjective,정성진,1
떳떳할,Adjective,김성호,1
또,Noun,강금실,5
또,Noun,김경한,7
또,Noun,김성호,2
또,Noun,조국,1
또,Noun,천정배,2
또한,Noun,박상기,2
또한,Noun,천정배,1
똑바로,Noun,김성호,1
뚜렷한,Adjective,김경한,2
뛰어,Verb,김성호,1
뛰어나고,Adjective,이귀남,1
뛰어날,Adjective,김경한,1
뜨거운,Adjective,김경한,1
뜻,Noun,김성호,7
뜻,Noun,김현웅,3
뜻,Noun,박상기,1
뜻,Noun,조국,1
라,Josa,김성호,2
라,Josa,황교안,1
라고,Josa,강금실,2
라고,Josa,김경한,1
라고,Josa,김성호,1
라고,Josa,이귀남,3
라고,Josa,조국,1
라고,Josa,천정배,1
라는,Josa,김현웅,1
라는,Josa,황교안,2
라도,Josa,김경한,1
라도,Josa,김성호,1
라인,Noun,박상기,1
렀습,Noun,강금실,1
레바논,Noun,이귀남,1
레이,Noun,김성호,1
력,Suffix,조국,1
로,Josa,강금실,1
로,Josa,김경한,3
로,Josa,김성호,7
로,Josa,김승규,2
로,Josa,김현웅,4
로,Josa,박상기,3
로,Josa,정성진,1
로,Josa,조국,3
로,Josa,천정배,1
로,Josa,황교안,5
로,Noun,김성호,1
로드맵,Noun,천정배,1
로부터,Noun,김현웅,2
로부터,Noun,이귀남,1
로부터,Noun,천정배,1
로서,Noun,김경한,1
로서,Noun,김성호,3
로서,Noun,박상기,1
로서,Noun,황교안,1
로운,Josa,김승규,1
로운,Josa,박상기,1
로움,Noun,강금실,2
로움,Noun,김성호,1
롭고,Josa,천정배,1
룩,Suffix,김경한,1
룩,Suffix,정성진,1
룰,Noun,천정배,2
를,Josa,강금실,17
를,Josa,권재진,5
를,Josa,김경한,26
를,Josa,김성호,20
를,Josa,김승규,10
를,Josa,김현웅,9
를,Josa,박상기,12
를,Josa,이귀남,3
를,Josa,정성진,14
를,Josa,조국,8
를,Josa,천정배,22
를,Josa,황교안,30
를,Noun,김경한,4
를,Noun,김성호,2
를,Noun,김승규,1
를,Noun,박상기,3
를,Noun,조국,1
를,Noun,황교안,1
리라,Noun,강금실,1
리라,Noun,황교안,1
립,Noun,박상기,1
마감,Noun,김경한,1
마감,Noun,김성호,1
마다,Josa,김승규,1
마등,Noun,김현웅,1
마련,Noun,김경한,1
마련,Noun,김성호,2
마련,Noun,김현웅,1
마련,Noun,박상기,2
마련,Noun,천정배,2
마련,Noun,황교안,1
마무리,Noun,조국,1
마약,Noun,김승규,1
마을,Noun,황교안,1
마음,Noun,강금실,13
마음,Noun,권재진,1
마음,Noun,김성호,3
마음,Noun,김승규,1
마음,Noun,김현웅,2
마음,Noun,정성진,1
마음,Noun,조국,2
마음,Noun,천정배,1
마음,Noun,황교안,2
마음가짐,Noun,김성호,1
마음속,Noun,강금실,1
마주,Noun,김성호,1
마지막,Noun,강금실,1
마지막,Noun,김경한,1
마지막,Noun,박상기,1
마지막,Noun,조국,2
마지막,Noun,황교안,1
마찬가지,Noun,강금실,1
마치,Noun,강금실,1
마치,Noun,김경한,1
마치,Noun,김성호,1
마치,Noun,황교안,1
마치고자,Verb,정성진,1
마칠,Verb,이귀남,1
막,Noun,정성진,1
막상,Noun,김현웅,1
막중,Noun,김현웅,1
만,Josa,김경한,2
만,Modifier,김경한,1
만,Noun,김경한,1
만가,Noun,천정배,1
만나,Verb,김승규,1
만나고,Verb,강금실,1
만나고,Verb,김성호,1
만나기,Verb,강금실,1
만나는,Verb,김경한,1
만나더라도,Verb,김성호,1
만나서,Verb,강금실,1
만난다면,Verb,강금실,1
만날,Noun,천정배,1
만남,Noun,천정배,1
만났고,Verb,강금실,2
만났고,Verb,김성호,1
만났던,Verb,강금실,1
만났습니다,Verb,강금실,1
만났지만,Verb,강금실,1
만다,Verb,김경한,1
만드는,Verb,천정배,2
만들,Verb,천정배,1
만들고,Verb,김성호,1
만들기,Noun,강금실,1
만들기,Noun,김경한,2
만들어,Verb,강금실,2
만들었던,Verb,김경한,1
만들었습니다,Verb,권재진,1
만물,Noun,김현웅,1
만신창이,Noun,조국,1
만에,Josa,강금실,1
만으로는,Josa,천정배,1
만으로도,Josa,권재진,1
만은,Josa,김성호,1
만을,Josa,김경한,2
만을,Josa,천정배,1
만이,Josa,강금실,1
만이,Josa,김성호,1
만이,Josa,박상기,1
만큼,Josa,김승규,1
만큼,Noun,김경한,1
만큼,Noun,김승규,1
만큼,Noun,천정배,1
많습니다,Adjective,박상기,1
많았고,Adjective,강금실,1
많았다,Adjective,이귀남,1
많았습니다,Adjective,김경한,1
많았지만,Adjective,강금실,1
많았지만,Adjective,김승규,1
많으셨습니다,Adjective,강금실,1
많으셨습니다,Adjective,김경한,1
많으셨습니다,Adjective,김승규,1
많은,Adjective,강금실,2
많은,Adjective,김경한,6
많은,Adjective,김성호,1
많은,Adjective,김승규,1
많은,Adjective,김현웅,1
많은,Adjective,정성진,1
많은,Adjective,천정배,6
많이,Adverb,권재진,1
많이,Adverb,김경한,2
많이,Adverb,김승규,1
많이,Adverb,천정배,1
말,Noun,강금실,3
말,Noun,김경한,4
말,Noun,김성호,2
말,Noun,김승규,1
말,Noun,김현웅,1
말,Noun,천정배,2
말고,Josa,김성호,1
말고,Josa,황교안,2
말라,Adjective,김성호,1
말라,Adjective,황교안,1
말씀,Noun,강금실,3
말씀,Noun,김경한,1
말씀,Noun,김성호,1
말씀,Noun,김승규,1
말씀,Noun,천정배,1
말씀,Noun,황교안,1
말씀드렸습니다,Verb,강금실,1
말씀드리거니와,Verb,김경한,1
말씀드린,Verb,강금실,1
말아야,Verb,김현웅,1
맑고,Adjective,김성호,1
맑은,Noun,김성호,1
망설이지,Verb,김성호,1
맞게,Verb,이귀남,1
맞는,Verb,김성호,1
맞아,Verb,김현웅,1
맞아,Verb,조국,1
맞아,Verb,황교안,1
맞추고,Verb,이귀남,1
맡기고,Verb,김경한,1
맡은,Verb,권재진,1
맡은,Verb,김현웅,1
맡은,Verb,박상기,1
매너리즘,Noun,이귀남,1
매우,Noun,강금실,1
매우,Noun,김경한,2
매우,Noun,박상기,1
매우,Noun,이귀남,1
매우,Noun,정성진,1
매우,Noun,조국,1
매진,Noun,김성호,1
맨발,Noun,김성호,1
맹자,Noun,김성호,1
맺는,Verb,김경한,1
먼저,Noun,김경한,1
먼저,Noun,김성호,1
먼저,Noun,김승규,1
먼저,Noun,정성진,1
먼저,Noun,황교안,3
멀고도,Adjective,천정배,1
멈추지,Verb,황교안,1
멉니,Noun,조국,1
멋진,Adjective,김현웅,1
메르스,Noun,황교안,4
며,Josa,김경한,1
며칠,Noun,김성호,1
며칠,Noun,조국,1
면,Josa,강금실,1
면,Josa,김경한,1
면,Josa,김성호,1
면,Josa,김현웅,1
면,Josa,천정배,1
면,Noun,김승규,2
면,Noun,천정배,1
명,Noun,김성호,1
명,Noun,박상기,1
명감,Noun,김경한,1
명감,Noun,황교안,1
명령,Noun,박상기,1
명시,Noun,김성호,1
명실,Noun,천정배,1
명예,Noun,강금실,1
명의,Noun,조국,1
명제,Noun,김성호,1
명제,Noun,정성진,1
몇,Noun,김경한,1
몇,Noun,김승규,1
몇,Noun,박상기,2
몇,Noun,황교안,1
모두,Noun,강금실,2
모두,Noun,권재진,1
모두,Noun,김경한,4
모두,Noun,김성호,1
모두,Noun,김승규,1
모두,Noun,김현웅,1
모두,Noun,박상기,1
모두,Noun,조국,1
모두,Noun,천정배,4
모두,Noun,황교안,3
모든,Noun,강금실,1
모든,Noun,김경한,4
모든,Noun,김승규,4
모든,Noun,김현웅,1
모든,Noun,박상기,1
모든,Noun,조국,1
모든,Noun,천정배,1
모든,Noun,황교안,3
모로,Noun,이귀남,1
모르겠습니다,Verb,강금실,1
모름지기,Noun,김성호,1
모릅니다,Verb,김경한,1
모면,Noun,김경한,1
모색,Noun,이귀남,1
모습,Noun,김경한,2
모습,Noun,김성호,1
모습,Noun,김승규,1
모습,Noun,김현웅,1
모습,Noun,천정배,1
모시,Noun,정성진,1
모시는,Verb,김성호,1
모아,Verb,김현웅,1
모아,Verb,정성진,1
모아주실,Verb,조국,2
모았습니다,Verb,황교안,1
모여,Verb,김현웅,1
모을,Verb,황교안,1
모자라,Noun,김성호,1
목소리,Noun,천정배,1
목소리,Noun,황교안,2
목숨,Noun,김경한,1
목표,Noun,김경한,3
목표,Noun,박상기,1
목표,Noun,조국,2
몸,Noun,김경한,1
몸,Noun,김성호,1
몸,Noun,김현웅,1
몹시,Noun,조국,1
못,Noun,강금실,2
못,Noun,김성호,1
못,Noun,조국,2
못,VerbPrefix,강금실,1
못,VerbPrefix,김경한,1
못,VerbPrefix,김성호,3
못,VerbPrefix,김현웅,1
못,VerbPrefix,박상기,1
못,VerbPrefix,이귀남,3
못,VerbPrefix,조국,1
못,VerbPrefix,천정배,1
못내,Noun,김성호,1
못지않게,Adjective,김경한,1
무,Noun,강금실,1
무거운,Adjective,김현웅,1
무너지는,Verb,김경한,1
무너지면,Verb,김승규,1
무더위,Noun,김성호,1
무덥게,Adjective,김경한,1
무려,Noun,김경한,1
무력,Noun,김성호,1
무릇,Noun,김경한,1
무리한,Adjective,김승규,1
무리한,Adjective,박상기,1
무비,Noun,황교안,1
무사,Noun,김성호,1
무사히,Adjective,정성진,1
무슨,Noun,강금실,1
무시,Noun,김성호,1
무신,Noun,김현웅,1
무언가,Noun,강금실,1
무엇,Noun,강금실,2
무엇,Noun,김성호,2
무엇,Noun,김현웅,2
무엇,Noun,박상기,1
무엇,Noun,천정배,1
무엇,Noun,황교안,1
무전,Noun,천정배,1
무조건,Noun,천정배,1
무죄,Noun,천정배,1
무척,Noun,강금실,2
무척,Noun,조국,1
무척,Noun,천정배,1
묵묵히,Adjective,박상기,1
묵묵히,Adjective,황교안,1
문,Modifier,이귀남,1
문,Modifier,황교안,1
문재인,Noun,박상기,1
문재인,Noun,조국,2
문제,Noun,김경한,1
문제,Noun,김승규,4
문제,Noun,김현웅,1
문제점,Noun,박상기,2
문제점,Noun,황교안,1
문턱,Noun,황교안,2
문화,Noun,강금실,1
문화,Noun,황교안,1
물들지,Verb,김성호,1
물러나고,Verb,김경한,1
물론,Adverb,김경한,1
물론,Adverb,김성호,1
뭔가,Noun,강금실,1
미국,Noun,김성호,1
미래,Noun,박상기,1
미래,Noun,천정배,1
미력,Noun,박상기,1
미스터,Noun,김경한,1
미안한,Adjective,강금실,1
미안합니다,Adjective,조국,1
미약,Noun,황교안,1
미완,Noun,박상기,1
미완성,Noun,김경한,1
미쳐,Adjective,강금실,1
미치게,Adjective,황교안,1
미치는,Adjective,김승규,1
미치지,Adjective,황교안,1
미흡한,Adjective,정성진,1
민,Noun,김현웅,1
민생,Noun,천정배,2
민생,Noun,황교안,1
민원,Noun,김성호,2
민정,Noun,조국,1
민족,Noun,김성호,1
민족,Noun,천정배,1
믿고,Verb,강금실,2
믿고,Verb,김성호,1
믿고,Verb,천정배,2
믿고,Verb,황교안,1
믿습니다,Verb,강금실,3
믿습니다,Verb,김경한,1
믿습니다,Verb,김성호,1
믿습니다,Verb,김승규,1
믿습니다,Verb,정성진,1
믿습니다,Verb,조국,1
믿어,Verb,황교안,2
믿었기,Verb,김성호,1
믿음,Noun,강금실,4
믿음,Noun,김승규,1
믿음,Noun,천정배,1
믿지를,Verb,강금실,1
및,Noun,박상기,1
바,Noun,김성호,2
바,Noun,김현웅,1
바,Noun,박상기,1
바,Noun,이귀남,1
바깥,Noun,정성진,1
바꾸자고,Verb,강금실,1
바꾸자는,Verb,강금실,2
바꿀,Verb,천정배,1
바꿔,Verb,황교안,1
바뀌고,Verb,김승규,1
바뀌지,Verb,박상기,1
바라는,Verb,김경한,1
바라보고,Verb,정성진,1
바라보기,Verb,정성진,2
바라보는,Verb,김경한,2
바라보라,Verb,정성진,1
바라볼,Verb,천정배,1
바람,Noun,김성호,2
바람,Noun,정성진,1
바람직하다는,Adjective,정성진,1
바랍니다,Verb,권재진,1
바랍니다,Verb,김경한,2
바랍니다,Verb,김성호,2
바랍니다,Verb,박상기,1
바랍니다,Verb,이귀남,1
바랍니다,Verb,조국,1
바랍니다,Verb,황교안,10
바로,Noun,강금실,1
바로,Noun,김경한,2
바로,Noun,김승규,1
바로,Noun,김현웅,1
바로,Noun,천정배,1
바로,Noun,황교안,1
바르게,Noun,김현웅,1
바쁜,Adjective,김성호,1
바오로,Noun,김경한,1
바이,Noun,김성호,1
바쳐,Verb,김경한,2
바칠,Verb,김승규,1
바탕,Noun,김성호,1
바통,Noun,조국,1
밖,Noun,강금실,1
밖에,Josa,이귀남,1
밖에,Josa,정성진,1
반,Modifier,천정배,2
반,Noun,권재진,1
반,Noun,조국,1
반드시,Noun,김경한,3
반드시,Noun,김성호,1
반드시,Noun,박상기,1
반드시,Noun,정성진,1
반복,Noun,김성호,1
반성,Noun,박상기,1
반세기,Noun,김승규,1
반전,Noun,김경한,1
받,Verb,김현웅,1
받고,Verb,정성진,1
받고,Verb,황교안,1
받기는,Verb,박상기,1
받기도,Verb,김경한,1
받는,Verb,김경한,1
받는,Verb,김현웅,2
받는,Verb,박상기,1
받는,Verb,이귀남,1
받는,Verb,황교안,1
받던,Verb,김경한,1
받았습니다,Verb,천정배,1
받았으며,Verb,김승규,1
받은,Verb,조국,1
받을,Verb,김경한,1
받을,Verb,김성호,1
받을,Verb,김승규,1
받을,Verb,황교안,1
발,Noun,김성호,2
발걸음,Noun,김현웅,1
발생,Noun,이귀남,1
발전,Noun,강금실,1
발전,Noun,김경한,1
발전,Noun,김승규,5
발전,Noun,이귀남,1
발전,Noun,정성진,1
발전,Noun,천정배,2
발전,Noun,황교안,3
발표,Noun,조국,1
발표,Noun,천정배,1
발휘,Noun,조국,1
밝을,Verb,김승규,1
밤,Noun,김경한,1
밤,Noun,김승규,1
밤낮,Noun,황교안,1
방금,Noun,이귀남,1
방방곡곡,Noun,김경한,1
방법,Noun,강금실,1
방송국,Noun,김경한,1
방식,Noun,박상기,1
방지,Noun,김성호,1
방지,Noun,박상기,1
방지,Noun,정성진,1
방향,Noun,천정배,2
방향,Noun,황교안,1
배경,Noun,김성호,1
배려,Noun,강금실,1
배려,Noun,김경한,1
배려,Noun,천정배,1
배려,Noun,황교안,3
배신,Noun,천정배,1
배어야,Verb,김경한,1
배우,Noun,황교안,1
배우고,Verb,김경한,3
배웅,Noun,강금실,1
배워야,Verb,김경한,1
백,Modifier,김경한,1
백성,Noun,김성호,1
버리는,Verb,김성호,1
버리는,Verb,천정배,1
버린다면,Verb,김경한,1
버틸,Verb,조국,1
번,Noun,김현웅,2
